vendor,family,part_number,document_type,title,source_url,local_folder,redistribution_status,verification_status,notes
STMicroelectronics,STM32WB,STM32WB30,part_prefix_index,STM32WB30 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32wb-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32WB,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32WB,STM32WB35,part_prefix_index,STM32WB35 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32wb-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32WB,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32WB,STM32WB50,part_prefix_index,STM32WB50 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32wb-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32WB,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32WB,STM32WB55,part_prefix_index,STM32WB55 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32wb-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32WB,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32WB,STM32WB5M,part_prefix_index,STM32WB5M family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32wb-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32WB,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32WB,STM32WB06/WB07/WB09,part_prefix_index,STM32WB06/WB07/WB09 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32wb-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32WB,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32WL,STM32WL3x and STM32WL5x families,part_prefix_index,STM32WL3x and STM32WL5x families family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32wl-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32WL,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32MP,STM32MP1 series,part_prefix_index,STM32MP1 series family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32mp1-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32MP,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32MP,STM32MP2 series,part_prefix_index,STM32MP2 series family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32mp1-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32MP,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F1,STM32F103C8,product_page,STM32F103C8 official product page,https://www.st.com/en/microcontrollers-microprocessors/stm32f103c8.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F1,PUBLIC_LINK_ONLY,OFFICIAL_SOURCE_LINK,Existing repo master index includes this official product page.
STMicroelectronics,STM32F4,STM32F401RE,product_page,STM32F401RE official product page,https://www.st.com/en/microcontrollers-microprocessors/stm32f401re.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F4,PUBLIC_LINK_ONLY,OFFICIAL_SOURCE_LINK,Opened from official ST search result during this pass.
STMicroelectronics,STM32F4,STM32F401CC,product_page,STM32F401CC official product page,https://www.st.com/en/microcontrollers-microprocessors/stm32f401cc.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F4,PUBLIC_LINK_ONLY,OFFICIAL_SOURCE_LINK,Existing repo master index includes this official product page.
STMicroelectronics,STM32F4,STM32F411CE,product_page,STM32F411CE official product page,https://www.st.com/en/microcontrollers-microprocessors/stm32f411ce.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F4,PUBLIC_LINK_ONLY,OFFICIAL_SOURCE_LINK,Existing repo master index includes this official product page.
STMicroelectronics,STM32F4,STM32F405RG,product_page,STM32F405RG official product page,https://www.st.com/en/microcontrollers-microprocessors/stm32f405rg.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F4,PUBLIC_LINK_ONLY,OFFICIAL_SOURCE_LINK,Existing repo master index includes this official product page.
STMicroelectronics,STM32G0,STM32G030F6,product_page,STM32G030F6 official product page,https://www.st.com/en/microcontrollers-microprocessors/stm32g030f6.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32G0,PUBLIC_LINK_ONLY,OFFICIAL_SOURCE_LINK,Existing repo master index includes this official product page.
STMicroelectronics,STM32G4,STM32G431CB,product_page,STM32G431CB official product page,https://www.st.com/en/microcontrollers-microprocessors/stm32g431cb.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32G4,PUBLIC_LINK_ONLY,OFFICIAL_SOURCE_LINK,Existing repo master index includes this official product page.
STMicroelectronics,STM32G4,STM32G431RB,product_page,STM32G431RB official product page,https://www.st.com/en/microcontrollers-microprocessors/stm32g431rb.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32G4,PUBLIC_LINK_ONLY,OFFICIAL_SOURCE_LINK,Opened from official ST search result during this pass.
STMicroelectronics,STM32H7,STM32H743VI,product_page,STM32H743VI official product page,https://www.st.com/en/microcontrollers-microprocessors/stm32h743vi.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32H7,PUBLIC_LINK_ONLY,OFFICIAL_SOURCE_LINK,Existing repo master index includes this official product page.
STMicroelectronics,STM32H7,STM32H743ZI,product_page,STM32H743ZI official product page,https://www.st.com/en/product/stm32h743zi,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32H7,PUBLIC_LINK_ONLY,OFFICIAL_SOURCE_LINK,Opened from official ST search result during this pass.
STMicroelectronics,STM32U5,STM32U575ZI,product_page,STM32U575ZI official product page,https://www.st.com/en/microcontrollers-microprocessors/stm32u575zi.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32U5,PUBLIC_LINK_ONLY,OFFICIAL_SOURCE_LINK,Existing repo master index includes this official product page.
STMicroelectronics,STM32WB,STM32WB55RG,product_page,STM32WB55RG official product page,https://www.st.com/en/microcontrollers-microprocessors/stm32wb55rg.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32WB,PUBLIC_LINK_ONLY,OFFICIAL_SOURCE_LINK,Existing repo master index includes this official product page.
STMicroelectronics,STM32F0,STM32F030R8,representative_part_candidate,Representative F0 Nucleo-class MCU candidate,https://www.st.com/en/microcontrollers-microprocessors/stm32f0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,"Representative candidate only. Exact official product page, datasheet, reference manual, errata, and package drawing still required."
STMicroelectronics,STM32F2,STM32F207ZG,representative_part_candidate,Representative F2 connectivity/high-performance MCU candidate,https://www.st.com/en/microcontrollers-microprocessors/stm32f2-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F2,PUBLIC_LINK_ONLY,NEEDS_REVIEW,"Representative candidate only. Exact official product page, datasheet, reference manual, errata, and package drawing still required."
STMicroelectronics,STM32F3,STM32F302R8,representative_part_candidate,Representative F3 Nucleo-class MCU candidate,https://www.st.com/en/microcontrollers-microprocessors/stm32f3-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F3,PUBLIC_LINK_ONLY,NEEDS_REVIEW,"Representative candidate only. Exact official product page, datasheet, reference manual, errata, and package drawing still required."
STMicroelectronics,STM32F7,STM32F746ZG,representative_part_candidate,Representative F7 Nucleo/Discovery-class MCU candidate,https://www.st.com/en/microcontrollers-microprocessors/stm32f7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,"Representative candidate only. Exact official product page, datasheet, reference manual, errata, and package drawing still required."
STMicroelectronics,STM32H5,STM32H503RB,representative_part_candidate,Representative H5 Nucleo-class MCU candidate,https://www.st.com/en/microcontrollers-microprocessors/stm32h5-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32H5,PUBLIC_LINK_ONLY,NEEDS_REVIEW,"Representative candidate only. Exact official product page, datasheet, reference manual, errata, and package drawing still required."
STMicroelectronics,STM32L0,STM32L073RZ,representative_part_candidate,Representative L0 Nucleo-class MCU candidate,https://www.st.com/en/microcontrollers-microprocessors/stm32l0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,"Representative candidate only. Exact official product page, datasheet, reference manual, errata, and package drawing still required."
STMicroelectronics,STM32L1,STM32L152RE,representative_part_candidate,Representative L1 Nucleo-class MCU candidate,https://www.st.com/en/microcontrollers-microprocessors/stm32l1-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L1,PUBLIC_LINK_ONLY,NEEDS_REVIEW,"Representative candidate only. Exact official product page, datasheet, reference manual, errata, and package drawing still required."
STMicroelectronics,STM32L4,STM32L476RG,representative_part_candidate,Representative L4 Nucleo-class MCU candidate,https://www.st.com/en/microcontrollers-microprocessors/stm32l4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,"Representative candidate only. Exact official product page, datasheet, reference manual, errata, and package drawing still required."
STMicroelectronics,STM32L5,STM32L552ZE,representative_part_candidate,Representative L5 evaluation-board MCU candidate,https://www.st.com/en/microcontrollers-microprocessors/stm32l5-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32L5,PUBLIC_LINK_ONLY,NEEDS_REVIEW,"Representative candidate only. Exact official product page, datasheet, reference manual, errata, and package drawing still required."
STMicroelectronics,STM32U0,STM32U031K8,representative_part_candidate,Representative U0 low-power entry MCU candidate,https://www.st.com/en/microcontrollers-microprocessors/stm32u0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32U0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,"Representative candidate only. Exact official product page, datasheet, reference manual, errata, and package drawing still required."
STMicroelectronics,STM32WL,STM32WL55JC,representative_part_candidate,Representative WL sub-GHz MCU candidate,https://www.st.com/en/microcontrollers-microprocessors/stm32wl-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32WL,PUBLIC_LINK_ONLY,NEEDS_REVIEW,"Representative candidate only. Exact official product page, datasheet, reference manual, errata, and package drawing still required."
STMicroelectronics,STM32MP,STM32MP157F,representative_part_candidate,Representative MP1 MPU candidate,https://www.st.com/en/microcontrollers-microprocessors/stm32mp1-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32MP,PUBLIC_LINK_ONLY,NEEDS_REVIEW,"Representative candidate only. Exact official product page, datasheet, reference manual, errata, and package drawing still required."
STMicroelectronics,STM32MP,STM32MP257F,representative_part_candidate,Representative MP2 MPU candidate,https://www.st.com/en/microcontrollers-microprocessors/stm32mp1-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32MP,PUBLIC_LINK_ONLY,NEEDS_REVIEW,"Representative candidate only. Exact official product page, datasheet, reference manual, errata, and package drawing still required."
