source_file,referenced_path,exists_yes_no,fix_needed
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\failed_attempts\PCB_PLACEMENT_PASS_2_BLOCKED_NO_PCB.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\failed_attempts\PCB_ROUTING_PLAN_BLOCKED_NO_PCB.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\hallucination_risk_logs\COPPER_ZONE_STRATEGY_BLOCKED_HALLUCINATION_RISK_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\hallucination_risk_logs\EXAMPLE_ONLY_USB_C_UNVERIFIED_FOOTPRINT_RISK.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\hallucination_risk_logs\FINAL_PCB_VERIFICATION_HALLUCINATION_RISK_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\hallucination_risk_logs\FOOTPRINT_PACKAGE_AUDIT_HALLUCINATION_RISK_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\hallucination_risk_logs\HOLE_PAD_VIA_STRATEGY_BLOCKED_HALLUCINATION_RISK_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\hallucination_risk_logs\NOT_FINAL_FAB_EXPORT_HALLUCINATION_RISK_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\hallucination_risk_logs\PCB_CRITICAL_NETS_ROUTING_HALLUCINATION_RISK_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\hallucination_risk_logs\PCB_FULL_ROUTING_HALLUCINATION_RISK_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\hallucination_risk_logs\PCB_MECHANICAL_SETUP_BLOCKED_HALLUCINATION_RISK_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\hallucination_risk_logs\PCB_PLACEMENT_PASS_1_BLOCKED_HALLUCINATION_RISK_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\hallucination_risk_logs\PCB_PLACEMENT_PASS_2_BLOCKED_HALLUCINATION_RISK_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\hallucination_risk_logs\PCB_ROUTING_PLAN_BLOCKED_HALLUCINATION_RISK_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\hallucination_risk_logs\README.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\COPPER_ZONE_STRATEGY_BLOCKED_NO_PCB.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\EXAMPLE_ONLY_USB_C_CONNECTOR_FOOTPRINT_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\EXAMPLE_ONLY_USB_C_EXACT_FOOTPRINT_REVIEW_REQUIRED.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\FINAL_PCB_VERIFICATION_BEFORE_FAB_BLOCKED.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\FOOTPRINT_PACKAGE_AUDIT_OPEN_ISSUES.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\HOLE_PAD_VIA_STRATEGY_BLOCKED_NO_PCB.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\NOT_FINAL_FAB_EXPORT_BLOCKED.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\PCB_CRITICAL_NETS_ROUTING_BLOCKED_NO_PCB.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\PCB_FULL_ROUTING_BLOCKED_CRITICAL_ROUTING_FAIL.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\PCB_MECHANICAL_SETUP_BLOCKED_BY_NO_BOARD_SIZE.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\PCB_PLACEMENT_PASS_1_BLOCKED_NO_PCB.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\PCB_PLACEMENT_PASS_2_BLOCKED_NO_PCB.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\PCB_ROUTING_PLAN_BLOCKED_NO_PCB.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\PCB_UPDATE_FROM_SCHEMATIC_BLOCKED_BY_GATE.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\SCHEMATIC_ELECTRICAL_BLOCKERS_REMAIN_OPEN.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\SCHEMATIC_TO_PCB_GATE_BLOCKED.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\quality_gate_failures\COPPER_ZONE_STRATEGY_BLOCKED_NO_PCB.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\quality_gate_failures\EXAMPLE_ONLY_USB_C_UNVERIFIED_FOOTPRINT_GATE_FAILURE.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\quality_gate_failures\FINAL_PCB_VERIFICATION_BEFORE_FAB_BLOCKED.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\quality_gate_failures\FOOTPRINT_PACKAGE_AUDIT_QUALITY_GATE_FAILURE.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\quality_gate_failures\HOLE_PAD_VIA_STRATEGY_BLOCKED_NO_PCB.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\quality_gate_failures\NOT_FINAL_FAB_EXPORT_BLOCKED.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\quality_gate_failures\PCB_CRITICAL_NETS_ROUTING_BLOCKED_NO_PCB.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\quality_gate_failures\PCB_FULL_ROUTING_BLOCKED_CRITICAL_ROUTING_FAIL.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\quality_gate_failures\PCB_MECHANICAL_SETUP_BLOCKED_BY_NO_BOARD_SIZE.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\quality_gate_failures\PCB_PLACEMENT_PASS_1_BLOCKED_NO_PCB.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\quality_gate_failures\PCB_PLACEMENT_PASS_2_BLOCKED_NO_PCB.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\quality_gate_failures\PCB_ROUTING_PLAN_BLOCKED_NO_PCB.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\quality_gate_failures\PCB_UPDATE_FROM_SCHEMATIC_BLOCKED_BY_GATE.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\quality_gate_failures\README.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\uncertainty_logs\COPPER_ZONE_STRATEGY_BLOCKED_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\uncertainty_logs\EXAMPLE_ONLY_USB_C_UNVERIFIED_FOOTPRINT_UNCERTAINTY.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\uncertainty_logs\FINAL_PCB_VERIFICATION_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\uncertainty_logs\FOOTPRINT_PACKAGE_AUDIT_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\uncertainty_logs\HOLE_PAD_VIA_STRATEGY_BLOCKED_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\uncertainty_logs\NOT_FINAL_FAB_EXPORT_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\uncertainty_logs\PCB_CRITICAL_NETS_ROUTING_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\uncertainty_logs\PCB_FULL_ROUTING_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\uncertainty_logs\PCB_MECHANICAL_SETUP_BLOCKED_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\uncertainty_logs\PCB_PLACEMENT_PASS_1_BLOCKED_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\uncertainty_logs\PCB_PLACEMENT_PASS_2_BLOCKED_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\uncertainty_logs\PCB_ROUTING_PLAN_BLOCKED_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\uncertainty_logs\PCB_UPDATE_FROM_SCHEMATIC_BLOCKED_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\uncertainty_logs\README.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\user_corrections\EXAMPLE_ONLY_USB_C_CONNECTOR_FOOTPRINT_WRONG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\verification_runs\COPPER_ZONE_STRATEGY_SESSION.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\verification_runs\FINAL_PCB_VERIFICATION_BEFORE_FAB_SESSION.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\verification_runs\FOOTPRINT_PACKAGE_AUDIT_SESSION.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\verification_runs\HOLE_PAD_VIA_STRATEGY_SESSION.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\verification_runs\NOT_FINAL_FAB_EXPORT_BLOCKED_SESSION.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\verification_runs\PCB_CRITICAL_NETS_ROUTING_SESSION.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\verification_runs\PCB_FULL_ROUTING_SESSION.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\verification_runs\PCB_MECHANICAL_SETUP_SESSION.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\verification_runs\PCB_PLACEMENT_PASS_1_SESSION.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\verification_runs\PCB_PLACEMENT_PASS_2_ORIENTATION_SESSION.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\verification_runs\PCB_ROUTING_PLAN_SESSION.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\verification_runs\PCB_UPDATE_FROM_SCHEMATIC_SESSION.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,MASTER_HISTORY_INDEX.md,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,project/README.md,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,project/ai_scorecards,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,project/ai_self_reviews,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,project/claim_evidence_matrices,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,project/failed_attempts,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,project/hallucination_risk_logs,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,project/issue_logs,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,project/quality_gate_failures,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,project/uncertainty_logs,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,project/user_corrections,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.generated.md,project/verification_runs,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,00_CODEX_START/HISTORY_INDEX.generated.json`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,00_CODEX_START/HISTORY_INDEX.generated.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,00_CODEX_START\HISTORY_INDEX.generated.json`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,00_CODEX_START\HISTORY_INDEX.generated.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,02_HISTORY/MASTER_HISTORY_INDEX.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,02_HISTORY/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,02_HISTORY\MASTER_HISTORY_INDEX.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,02_HISTORY\ai_scorecards\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,02_HISTORY\claim_evidence_matrices\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,02_HISTORY\command_logs\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,02_HISTORY\design_reviews\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,02_HISTORY\erc_drc_reports\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,02_HISTORY\fabrication_reviews\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,02_HISTORY\failed_attempts\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,02_HISTORY\hallucination_risk_logs\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,02_HISTORY\issue_logs\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,02_HISTORY\known_agent_mistakes\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,02_HISTORY\lessons_learned\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,02_HISTORY\project_history\PROJECT_NAME\,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,02_HISTORY\project_history\PROJECT_NAME\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,02_HISTORY\quality_gate_failures\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,02_HISTORY\sessions\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,02_HISTORY\uncertainty_logs\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,02_HISTORY\user_corrections\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,02_HISTORY\workflow_runs\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history\ai_scorecards\,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history\ai_scorecards\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history\ai_self_reviews\,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history\ai_self_reviews\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history\claim_evidence_matrices\,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history\claim_evidence_matrices\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history\command_logs\,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history\command_logs\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history\design_decisions\,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history\design_decisions\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history\failed_attempts\,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history\failed_attempts\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history\hallucination_risk_logs\,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history\hallucination_risk_logs\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history\issue_logs\,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history\issue_logs\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history\quality_gate_failures\,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history\quality_gate_failures\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history\sessions\,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history\sessions\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history\uncertainty_logs\,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history\uncertainty_logs\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history\user_corrections\,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history\user_corrections\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history\verification_runs\,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history\verification_runs\`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history\workflow_runs\,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/HISTORY_INDEX.md,04_KICAD_PROJECTS\active\PROJECT_NAME\history\workflow_runs\`,no,"Create referenced file, fix path, or remove stale reference."
