file_path,placeholder_type,severity,required_content
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/07_SENSORS/SOURCES.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/08_ANALOG,ONLY_BASIC_INDEX_FILES,MEDIUM,Add substantive family/component/workflow content or mark intentionally reserved.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/08_ANALOG/INDEX.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/08_ANALOG/INDEX.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/08_ANALOG/MISSING.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/08_ANALOG/MISSING.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/08_ANALOG/SOURCES.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/08_ANALOG/SOURCES.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/09_DRIVERS,ONLY_BASIC_INDEX_FILES,MEDIUM,Add substantive family/component/workflow content or mark intentionally reserved.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/09_DRIVERS/INDEX.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/09_DRIVERS/INDEX.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/09_DRIVERS/MISSING.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/09_DRIVERS/MISSING.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/09_DRIVERS/SOURCES.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/09_DRIVERS/SOURCES.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/10_DISPLAYS,ONLY_BASIC_INDEX_FILES,MEDIUM,Add substantive family/component/workflow content or mark intentionally reserved.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/10_DISPLAYS/INDEX.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/10_DISPLAYS/INDEX.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/10_DISPLAYS/MISSING.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/10_DISPLAYS/MISSING.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/10_DISPLAYS/SOURCES.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/10_DISPLAYS/SOURCES.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/11_PASSIVES/INDEX.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/11_PASSIVES/INDEX.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/11_PASSIVES/MISSING.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/11_PASSIVES/MISSING.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/11_PASSIVES/PASSIVES_MASTER_INDEX.md,UNVERIFIED_OR_EXAMPLE_MARKER,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/11_PASSIVES/SOURCES.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/12_RF_AND_ANTENNAS/INDEX.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/12_RF_AND_ANTENNAS/INDEX.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/12_RF_AND_ANTENNAS/MISSING.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/12_RF_AND_ANTENNAS/MISSING.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/12_RF_AND_ANTENNAS/RF_ANTENNA_MASTER_INDEX.md,UNVERIFIED_OR_EXAMPLE_MARKER,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/12_RF_AND_ANTENNAS/SOURCES.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/13_MEMORY_STORAGE,ONLY_BASIC_INDEX_FILES,MEDIUM,Add substantive family/component/workflow content or mark intentionally reserved.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/13_MEMORY_STORAGE/INDEX.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/13_MEMORY_STORAGE/INDEX.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/13_MEMORY_STORAGE/MISSING.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/13_MEMORY_STORAGE/MISSING.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/13_MEMORY_STORAGE/SOURCES.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/13_MEMORY_STORAGE/SOURCES.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/14_CLOCKS_TIMING/CLOCKS_TIMING_MASTER_INDEX.md,UNVERIFIED_OR_EXAMPLE_MARKER,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/14_CLOCKS_TIMING/INDEX.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/14_CLOCKS_TIMING/INDEX.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/14_CLOCKS_TIMING/MISSING.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/14_CLOCKS_TIMING/MISSING.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/14_CLOCKS_TIMING/SOURCES.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/15_SWITCHES_BUTTONS_RELAYS,ONLY_BASIC_INDEX_FILES,MEDIUM,Add substantive family/component/workflow content or mark intentionally reserved.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/15_SWITCHES_BUTTONS_RELAYS/INDEX.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/15_SWITCHES_BUTTONS_RELAYS/INDEX.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/15_SWITCHES_BUTTONS_RELAYS/MISSING.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/15_SWITCHES_BUTTONS_RELAYS/MISSING.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/15_SWITCHES_BUTTONS_RELAYS/SOURCES.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/15_SWITCHES_BUTTONS_RELAYS/SOURCES.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/16_FAB_ASSEMBLY_REFERENCES,ONLY_BASIC_INDEX_FILES,MEDIUM,Add substantive family/component/workflow content or mark intentionally reserved.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/16_FAB_ASSEMBLY_REFERENCES/INDEX.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/16_FAB_ASSEMBLY_REFERENCES/INDEX.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/16_FAB_ASSEMBLY_REFERENCES/MISSING.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/16_FAB_ASSEMBLY_REFERENCES/MISSING.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/16_FAB_ASSEMBLY_REFERENCES/SOURCES.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/16_FAB_ASSEMBLY_REFERENCES/SOURCES.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/17_APPLICATION_NOTES,ONLY_BASIC_INDEX_FILES,MEDIUM,Add substantive family/component/workflow content or mark intentionally reserved.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/17_APPLICATION_NOTES/INDEX.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/17_APPLICATION_NOTES/INDEX.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/17_APPLICATION_NOTES/MISSING.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/17_APPLICATION_NOTES/MISSING.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/17_APPLICATION_NOTES/SOURCES.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/17_APPLICATION_NOTES/SOURCES.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/18_REFERENCE_DESIGNS,ONLY_BASIC_INDEX_FILES,MEDIUM,Add substantive family/component/workflow content or mark intentionally reserved.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/18_REFERENCE_DESIGNS/INDEX.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/18_REFERENCE_DESIGNS/INDEX.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/18_REFERENCE_DESIGNS/MISSING.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/18_REFERENCE_DESIGNS/MISSING.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/18_REFERENCE_DESIGNS/SOURCES.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/18_REFERENCE_DESIGNS/SOURCES.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/19_VENDOR_PORTALS,ONLY_BASIC_INDEX_FILES,MEDIUM,Add substantive family/component/workflow content or mark intentionally reserved.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/19_VENDOR_PORTALS/INDEX.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/19_VENDOR_PORTALS/INDEX.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/19_VENDOR_PORTALS/MISSING.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/19_VENDOR_PORTALS/MISSING.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/19_VENDOR_PORTALS/SOURCES.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/19_VENDOR_PORTALS/SOURCES.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/99_UNSORTED_INBOX,ONLY_BASIC_INDEX_FILES,MEDIUM,Add substantive family/component/workflow content or mark intentionally reserved.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/99_UNSORTED_INBOX/INDEX.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/99_UNSORTED_INBOX/INDEX.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/99_UNSORTED_INBOX/MISSING.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/99_UNSORTED_INBOX/MISSING.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/99_UNSORTED_INBOX/README.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/99_UNSORTED_INBOX/SOURCES.md,VERY_SHORT_MARKDOWN,MEDIUM,"Add actionable content, schema fields, examples, or explicit intentionally-empty status."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/99_UNSORTED_INBOX/SOURCES.md,TODO_OR_TBD,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/08_COMPONENT_DATABASE/00_INDEX/AI_USAGE_RULES.md,UNVERIFIED_OR_EXAMPLE_MARKER,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/08_COMPONENT_DATABASE/00_INDEX/COMPONENT_DATABASE_README.md,UNVERIFIED_OR_EXAMPLE_MARKER,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/08_COMPONENT_DATABASE/00_INDEX/EXAMPLE_COMPONENT_RECORDS.md,UNVERIFIED_OR_EXAMPLE_MARKER,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/08_COMPONENT_DATABASE/00_INDEX/MASTER_COMPONENT_INDEX.md,UNVERIFIED_OR_EXAMPLE_MARKER,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/08_COMPONENT_DATABASE/00_INDEX/VERIFICATION_LEVELS.md,UNVERIFIED_OR_EXAMPLE_MARKER,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/08_COMPONENT_DATABASE/01_MICROCONTROLLERS/ESPRESSIF_MODULE_RECORDS.md,UNVERIFIED_OR_EXAMPLE_MARKER,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/08_COMPONENT_DATABASE/01_MICROCONTROLLERS/MICROCHIP_DEV_BOARD_RECORDS.md,UNVERIFIED_OR_EXAMPLE_MARKER,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/08_COMPONENT_DATABASE/01_MICROCONTROLLERS/MICROCHIP_PART_RECORDS.md,UNVERIFIED_OR_EXAMPLE_MARKER,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/08_COMPONENT_DATABASE/01_MICROCONTROLLERS/MICROCHIP_PIC_FAMILY_OVERVIEW.md,PLACEHOLDER_LANGUAGE,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/08_COMPONENT_DATABASE/01_MICROCONTROLLERS/STM32_DEV_BOARD_RECORDS.md,UNVERIFIED_OR_EXAMPLE_MARKER,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/08_COMPONENT_DATABASE/01_MICROCONTROLLERS/STM32_PART_RECORDS.md,UNVERIFIED_OR_EXAMPLE_MARKER,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/08_COMPONENT_DATABASE/02_POWER/POWER_PART_RECORDS.md,UNVERIFIED_OR_EXAMPLE_MARKER,MEDIUM,Replace placeholders with verified content or clearly mark intentionally unverified/template-only status.
