file_path,issue_type,severity,why_it_is_weak,required_fix
02_HISTORY/command_logs/FINAL_PRODUCTION_STRUCTURE_AUDIT_COMMANDS.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/command_logs/PLAYWRIGHT_PILOT_RESEARCH_COMMANDS.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/command_logs/STM32F1_PILOT_CONTENT_COMPLETION_COMMANDS.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/design_reviews/END_USER_README_SYSTEM_STATUS.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/design_reviews/ESPRESSIF_RESEARCH_STATUS.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/design_reviews/FLUX_LEVEL_FEATURE_GAP_ANALYSIS.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/design_reviews/INSTALLER_PLAN_STATUS.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/design_reviews/KICAD_ENGINE_PRODUCT_GAP_AUDIT.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/design_reviews/KICAD_FOOTPRINT_GAP_ANALYSIS_REPORT.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/design_reviews/MICROCHIP_RESEARCH_STATUS.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/design_reviews/PLAYWRIGHT_RESEARCH_PIPELINE_SETUP_AUDIT.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/design_reviews/PUBLIC_RELEASE_FINAL_AUDIT.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/design_reviews/STARTUP_CLOSEOUT_INDEX_WIRING_AUDIT.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/design_reviews/STM32_RESEARCH_STATUS.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/design_reviews/SUPPLIER_CONNECTOR_STUBS_AUDIT.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/design_reviews/SUPPLIER_INGESTION_SYSTEM_SETUP_AUDIT.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/failed_attempts/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
02_HISTORY/hallucination_risk_logs/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
02_HISTORY/hallucination_risk_logs/SUPPLIER_CONNECTOR_STUBS_HALLUCINATION_RISK_LOG.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/issue_logs/FINAL_PRODUCTION_STRUCTURE_PUBLIC_RELEASE_BLOCKERS.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/issue_logs/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
02_HISTORY/known_agent_mistakes/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
02_HISTORY/lessons_learned/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
02_HISTORY/project_history/CLEAN_KICAD_PASSING_SAMPLE/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
02_HISTORY/project_history/ESP32_CSI_WIFI_NODE/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
02_HISTORY/project_history/SAMPLE_KICAD_TEST_PROJECT/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
02_HISTORY/quality_gate_failures/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
02_HISTORY/quality_gate_failures/SUPPLIER_DATASHEET_FOOTPRINT_NOT_PRODUCTION_READY.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/sessions/COMPONENT_DATABASE_CORE_SETUP_SESSION.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/sessions/DATASHEET_RESEARCH_PIPELINE_SESSION.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/sessions/MEMORY_STARTERS_CREATED.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/sessions/MICROCONTROLLER_FAMILY_CONTENT_GENERATOR_CREATED.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/sessions/SETUP_HEALTH_CHECK_SYSTEM_SESSION.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/sessions/STM32_RESEARCH_SESSION.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/sessions/SUPPLIER_INGESTION_SYSTEM_CREATED.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/uncertainty_logs/FINAL_PRODUCTION_STRUCTURE_AUDIT_UNCERTAINTY_LOG.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/uncertainty_logs/FOOTPRINT_GAP_ANALYSIS_UNCERTAINTY_LOG.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/uncertainty_logs/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
02_HISTORY/uncertainty_logs/SUPPLIER_DATASHEET_FOOTPRINT_FINAL_AUDIT_UNCERTAINTY_LOG.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/uncertainty_logs/SUPPLIER_INGESTION_SYSTEM_REVALIDATION_UNCERTAINTY_LOG.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/uncertainty_logs/TEST_EXAMPLES_BENCHMARKS_SETUP_UNCERTAINTY_LOG.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/user_corrections/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
02_HISTORY/user_corrections/README.md,GENERIC_FOLDER_TEXT,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
02_HISTORY/workflow_runs/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
03_TOOLS/INDEX.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
03_TOOLS/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
03_TOOLS/common/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
03_TOOLS/kicad_app_intelligence/KICAD_AGENT_TASK_MAP.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
03_TOOLS/kicad_library_intelligence/CONNECTOR_FOOTPRINT_WARNINGS.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
03_TOOLS/kicad_library_intelligence/SYMBOL_LIBRARY_INDEX.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
03_TOOLS/linux/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
03_TOOLS/scripts/ai_quality/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
03_TOOLS/scripts/visual/README.md,GENERIC_FOLDER_TEXT,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
03_TOOLS/windows/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
03_TOOLS/windows/repos/AutoHotkey/README-LIB.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
03_TOOLS/windows/repos/SikuliX1/API/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
03_TOOLS/windows/repos/SikuliX1/API/src/main/resources/htdocs/ControlBox.html,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
03_TOOLS/windows/repos/SikuliX1/IDE/src/main/resources/Lib/site-packages/sites_example.txt,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
03_TOOLS/windows/repos/SikuliX1/pages/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
04_KICAD_PROJECTS/INDEX.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
04_KICAD_PROJECTS/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
04_KICAD_PROJECTS/active/COMMAND_LINK_VERIFIED_REFERENCE/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
04_KICAD_PROJECTS/active/COMMAND_LINK_VERIFIED_REFERENCE/history/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
04_KICAD_PROJECTS/active/COMMAND_LINK_VERIFIED_REFERENCE/history/ai_scorecards/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
04_KICAD_PROJECTS/active/COMMAND_LINK_VERIFIED_REFERENCE/history/ai_self_reviews/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
04_KICAD_PROJECTS/active/COMMAND_LINK_VERIFIED_REFERENCE/history/claim_evidence_matrices/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
04_KICAD_PROJECTS/active/COMMAND_LINK_VERIFIED_REFERENCE/history/hallucination_risk_logs/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
04_KICAD_PROJECTS/active/COMMAND_LINK_VERIFIED_REFERENCE/history/quality_gate_failures/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
04_KICAD_PROJECTS/active/COMMAND_LINK_VERIFIED_REFERENCE/history/uncertainty_logs/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
04_KICAD_PROJECTS/active/COMMAND_LINK_VERIFIED_REFERENCE/review_outputs/NOT_FINAL_read_only_review_20260430_180511/NOT_FINAL_README.md,GENERIC_FOLDER_TEXT,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
04_KICAD_PROJECTS/active/ESP32_CSI_WIFI_NODE/DESIGN_PLAN.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
04_KICAD_PROJECTS/active/ESP32_CSI_WIFI_NODE/REQUIREMENTS.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
04_KICAD_PROJECTS/active/ESP32_CSI_WIFI_NODE/history/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
04_KICAD_PROJECTS/active/ESP32_CSI_WIFI_NODE/history/ai_scorecards/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
04_KICAD_PROJECTS/active/ESP32_CSI_WIFI_NODE/history/ai_self_reviews/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
04_KICAD_PROJECTS/active/ESP32_CSI_WIFI_NODE/history/claim_evidence_matrices/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
04_KICAD_PROJECTS/active/ESP32_CSI_WIFI_NODE/history/hallucination_risk_logs/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
04_KICAD_PROJECTS/active/ESP32_CSI_WIFI_NODE/history/quality_gate_failures/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
04_KICAD_PROJECTS/active/ESP32_CSI_WIFI_NODE/history/uncertainty_logs/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
05_OUTPUTS/INDEX.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
05_OUTPUTS/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
05_OUTPUTS/clean_sample_candidate_tests/installed_demos_20260430_173955/stickhub_StickHub/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
05_OUTPUTS/datasheet_research/datasheet_source_index.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
05_OUTPUTS/datasheet_research/summary_stubs/Espressif_ESP32-S3-WROOM-1U_MODULE_DATASHEET_SUMMARY_STUB.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/.claude/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/.codex/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/.codex/README.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/.prompts/claude/03_RESEARCH_COMPONENT.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/.prompts/claude/04_ADD_COMPONENT_TO_DATABASE.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/00_CODEX_START/START_HERE.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/01_MEMORY/projects/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/02_HISTORY/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/02_HISTORY/command_logs/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/02_HISTORY/design_reviews/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/02_HISTORY/erc_drc_reports/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/02_HISTORY/fabrication_reviews/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/02_HISTORY/project_history/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/02_HISTORY/sessions/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/common/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/kicad_app_intelligence/KICAD_AGENT_TASK_MAP.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/kicad_library_intelligence/CONNECTOR_FOOTPRINT_WARNINGS.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/kicad_library_intelligence/GENERATED_INDEXES/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/kicad_library_intelligence/SYMBOL_LIBRARY_INDEX.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/linux/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/windows/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/04_KICAD_PROJECTS/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/04_KICAD_PROJECTS/active/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/04_KICAD_PROJECTS/archive/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/05_OUTPUTS/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/00_INDEX/DATASHEET_LIBRARY_README.md,GENERIC_FOLDER_TEXT,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/00_INDEX/INDEX.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/00_INDEX/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/01_MICROCONTROLLERS/ATMEL_LEGACY/INDEX.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/06_DATASHEETS/01_MICROCONTROLLERS/ATMEL_LEGACY/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
